,year,prov,spc,total,pop,den
8421,2021,ขอนแก่น,Radiology,46.0,1790863,2.568594024221842
8422,2021,ขอนแก่น,Rehabilitation Medicine,16.0,1790863,0.8934240084249885
8423,2021,ขอนแก่น,Surgery,102.0,1790863,5.695578053709301
8424,2021,จันทบุรี,Anesthesiology,15.0,536557,2.795602331159597
8425,2021,จันทบุรี,Emergency Medicine,6.0,536557,1.118240932463839
8426,2021,จันทบุรี,Family Medicine,14.0,536557,2.6092288424156242
8427,2021,จันทบุรี,General Practitioner,93.0,536557,17.332734453189502
8428,2021,จันทบุรี,Gynecology,36.0,536557,6.709445594783033
8429,2021,จันทบุรี,Internal Medicine,65.0,536557,12.114276768358256
8430,2021,จันทบุรี,Neurosurgery,7.0,536557,1.3046144212078121
8431,2021,จันทบุรี,Ophthalmology,20.0,536557,3.727469774879463
8432,2021,จันทบุรี,Orthopedic,21.0,536557,3.913843263623436
8433,2021,จันทบุรี,Otolaryngology,5.0,536557,0.9318674437198657
8434,2021,จันทบุรี,Pathology,9.0,536557,1.6773613986957583
8435,2021,จันทบุรี,Pediatrics,28.0,536557,5.2184576848312485
8436,2021,จันทบุรี,Physician,481.0,536557,89.64564808585108
8437,2021,จันทบุรี,Preventive Medicine,3.0,536557,0.5591204662319195
8438,2021,จันทบุรี,Psychiatry,8.0,536557,1.490987909951785
8439,2021,จันทบุรี,Radiology,18.0,536557,3.3547227973915166
8440,2021,จันทบุรี,Rehabilitation Medicine,8.0,536557,1.490987909951785
8441,2021,จันทบุรี,Surgery,42.0,536557,7.827686527246872
8442,2021,ฉะเชิงเทรา,Anesthesiology,5.0,724178,0.6904379862409518
8443,2021,ฉะเชิงเทรา,Emergency Medicine,4.0,724178,0.5523503889927615
8444,2021,ฉะเชิงเทรา,Family Medicine,22.0,724178,3.0379271394601877
8445,2021,ฉะเชิงเทรา,General Practitioner,87.0,724178,12.013620960592561
8446,2021,ฉะเชิงเทรา,Gynecology,17.0,724178,2.347489153219236
8447,2021,ฉะเชิงเทรา,Internal Medicine,31.0,724178,4.280715514693901
8448,2021,ฉะเชิงเทรา,Neurosurgery,4.0,724178,0.5523503889927615
8449,2021,ฉะเชิงเทรา,Ophthalmology,6.0,724178,0.8285255834891422
8450,2021,ฉะเชิงเทรา,Orthopedic,13.0,724178,1.7951387642264747
8451,2021,ฉะเชิงเทรา,Otolaryngology,4.0,724178,0.5523503889927615
8452,2021,ฉะเชิงเทรา,Pathology,2.0,724178,0.2761751944963807
8453,2021,ฉะเชิงเทรา,Pediatrics,21.0,724178,2.8998395422119976
8454,2021,ฉะเชิงเทรา,Physician,261.0,724178,36.040862881777684
8455,2021,ฉะเชิงเทรา,Preventive Medicine,2.0,724178,0.2761751944963807
8456,2021,ฉะเชิงเทรา,Psychiatry,4.0,724178,0.5523503889927615
8457,2021,ฉะเชิงเทรา,Radiology,8.0,724178,1.104700777985523
8458,2021,ฉะเชิงเทรา,Rehabilitation Medicine,4.0,724178,0.5523503889927615
8459,2021,ฉะเชิงเทรา,Surgery,19.0,724178,2.623664347715617
8460,2021,ชลบุรี,Anesthesiology,27.0,1583672,1.7048984890810723
8461,2021,ชลบุรี,Emergency Medicine,20.0,1583672,1.2628877696896832
8462,2021,ชลบุรี,Family Medicine,47.0,1583672,2.9677862587707557
8463,2021,ชลบุรี,General Practitioner,195.0,1583672,12.313155754474412
8464,2021,ชลบุรี,Gynecology,53.0,1583672,3.3466525896776607
8465,2021,ชลบุรี,Internal Medicine,124.0,1583672,7.829904172076036
8466,2021,ชลบุรี,Neurosurgery,10.0,1583672,0.6314438848448416
8467,2021,ชลบุรี,Ophthalmology,27.0,1583672,1.7048984890810723
8468,2021,ชลบุรี,Orthopedic,61.0,1583672,3.851807697553534
8469,2021,ชลบุรี,Otolaryngology,22.0,1583672,1.3891765466586516
8470,2021,ชลบุรี,Pathology,15.0,1583672,0.9471658272672624
8471,2021,ชลบุรี,Pediatrics,71.0,1583672,4.483251582398376
8472,2021,ชลบุรี,Physician,785.0,1583672,49.56834496032007
8473,2021,ชลบุรี,Preventive Medicine,25.0,1583672,1.578609712112104
8474,2021,ชลบุรี,Psychiatry,15.0,1583672,0.9471658272672624
8475,2021,ชลบุรี,Radiology,28.0,1583672,1.7680428775655566
8476,2021,ชลบุรี,Rehabilitation Medicine,15.0,1583672,0.9471658272672624
8477,2021,ชลบุรี,Surgery,76.0,1583672,4.798973524820797
8478,2021,ชัยนาท,Anesthesiology,4.0,320432,1.2483147750536776
8479,2021,ชัยนาท,Emergency Medicine,4.0,320432,1.2483147750536776
8480,2021,ชัยนาท,Family Medicine,6.0,320432,1.8724721625805163
8481,2021,ชัยนาท,General Practitioner,30.0,320432,9.362360812902581
8482,2021,ชัยนาท,Gynecology,3.0,320432,0.9362360812902581
8483,2021,ชัยนาท,Internal Medicine,10.0,320432,3.1207869376341937
8484,2021,ชัยนาท,Neurosurgery,1.0,320432,0.3120786937634194
8485,2021,ชัยนาท,Ophthalmology,3.0,320432,0.9362360812902581
8486,2021,ชัยนาท,Orthopedic,5.0,320432,1.5603934688170968
8487,2021,ชัยนาท,Otolaryngology,3.0,320432,0.9362360812902581
8488,2021,ชัยนาท,Pathology,0.0,320432,0.0
8489,2021,ชัยนาท,Pediatrics,6.0,320432,1.8724721625805163
8490,2021,ชัยนาท,Physician,104.0,320432,32.45618415139562
8491,2021,ชัยนาท,Preventive Medicine,2.0,320432,0.6241573875268388
8492,2021,ชัยนาท,Psychiatry,2.0,320432,0.6241573875268388
8493,2021,ชัยนาท,Radiology,4.0,320432,1.2483147750536776
8494,2021,ชัยนาท,Rehabilitation Medicine,2.0,320432,0.6241573875268388
8495,2021,ชัยนาท,Surgery,6.0,320432,1.8724721625805163
8496,2021,ชัยภูมิ,Anesthesiology,10.0,1122265,0.8910551429475213
8497,2021,ชัยภูมิ,Emergency Medicine,7.0,1122265,0.623738600063265
8498,2021,ชัยภูมิ,Family Medicine,29.0,1122265,2.584059914547812
8499,2021,ชัยภูมิ,General Practitioner,124.0,1122265,11.049083772549265
8500,2021,ชัยภูมิ,Gynecology,17.0,1122265,1.5147937430107863
8501,2021,ชัยภูมิ,Internal Medicine,60.0,1122265,5.346330857685128
8502,2021,ชัยภูมิ,Neurosurgery,2.0,1122265,0.17821102858950427
8503,2021,ชัยภูมิ,Ophthalmology,3.0,1122265,0.2673165428842564
8504,2021,ชัยภูมิ,Orthopedic,9.0,1122265,0.8019496286527692
8505,2021,ชัยภูมิ,Otolaryngology,6.0,1122265,0.5346330857685128
8506,2021,ชัยภูมิ,Pathology,2.0,1122265,0.17821102858950427
8507,2021,ชัยภูมิ,Pediatrics,20.0,1122265,1.7821102858950426
8508,2021,ชัยภูมิ,Physician,572.0,1122265,50.96835417659822
8509,2021,ชัยภูมิ,Preventive Medicine,7.0,1122265,0.623738600063265
8510,2021,ชัยภูมิ,Psychiatry,6.0,1122265,0.5346330857685128
8511,2021,ชัยภูมิ,Radiology,12.0,1122265,1.0692661715370255
8512,2021,ชัยภูมิ,Rehabilitation Medicine,0.0,1122265,0.0
8513,2021,ชัยภูมิ,Surgery,16.0,1122265,1.4256882287160342
8514,2021,ชุมพร,Anesthesiology,4.0,509479,0.7851157751349909
8515,2021,ชุมพร,Emergency Medicine,1.0,509479,0.19627894378374772
8516,2021,ชุมพร,Family Medicine,7.0,509479,1.373952606486234
8517,2021,ชุมพร,General Practitioner,47.0,509479,9.225110357836144
8518,2021,ชุมพร,Gynecology,9.0,509479,1.7665104940537295
8519,2021,ชุมพร,Internal Medicine,15.0,509479,2.944184156756216
8520,2021,ชุมพร,Neurosurgery,2.0,509479,0.39255788756749543
8521,2021,ชุมพร,Ophthalmology,5.0,509479,0.9813947189187386
8522,2021,ชุมพร,Orthopedic,7.0,509479,1.373952606486234
8523,2021,ชุมพร,Otolaryngology,3.0,509479,0.5888368313512432
8524,2021,ชุมพร,Pathology,1.0,509479,0.19627894378374772
8525,2021,ชุมพร,Pediatrics,10.0,509479,1.9627894378374773
8526,2021,ชุมพร,Physician,147.0,509479,28.853004736210917
8527,2021,ชุมพร,Preventive Medicine,3.0,509479,0.5888368313512432
8528,2021,ชุมพร,Psychiatry,3.0,509479,0.5888368313512432
8529,2021,ชุมพร,Radiology,4.0,509479,0.7851157751349909
8530,2021,ชุมพร,Rehabilitation Medicine,1.0,509479,0.19627894378374772
8531,2021,ชุมพร,Surgery,11.0,509479,2.159068381621225
8532,2021,ตรัง,Anesthesiology,3.0,639788,0.46890532488886943
8533,2021,ตรัง,Emergency Medicine,3.0,639788,0.46890532488886943
8534,2021,ตรัง,Family Medicine,19.0,639788,2.969733724296173
8535,2021,ตรัง,General Practitioner,47.0,639788,7.346183423258955
8536,2021,ตรัง,Gynecology,11.0,639788,1.7193195245925212
8537,2021,ตรัง,Internal Medicine,33.0,639788,5.157958573777564
8538,2021,ตรัง,Neurosurgery,4.0,639788,0.625207099851826
8539,2021,ตรัง,Ophthalmology,4.0,639788,0.625207099851826
8540,2021,ตรัง,Orthopedic,13.0,639788,2.0319230745184345
8541,2021,ตรัง,Otolaryngology,4.0,639788,0.625207099851826
8542,2021,ตรัง,Pathology,1.0,639788,0.1563017749629565
8543,2021,ตรัง,Pediatrics,12.0,639788,1.8756212995554777
8544,2021,ตรัง,Physician,242.0,639788,37.82502954103547
8545,2021,ตรัง,Preventive Medicine,1.0,639788,0.1563017749629565
8546,2021,ตรัง,Psychiatry,4.0,639788,0.625207099851826
8547,2021,ตรัง,Radiology,9.0,639788,1.4067159746666085
8548,2021,ตรัง,Rehabilitation Medicine,3.0,639788,0.46890532488886943
8549,2021,ตรัง,Surgery,15.0,639788,2.3445266244443475
8550,2021,ตราด,Anesthesiology,3.0,228376,1.3136231477913616
8551,2021,ตราด,Emergency Medicine,3.0,228376,1.3136231477913616
8552,2021,ตราด,Family Medicine,1.0,228376,0.4378743825971205
8553,2021,ตราด,General Practitioner,10.0,228376,4.378743825971205
8554,2021,ตราด,Gynecology,5.0,228376,2.1893719129856026
8555,2021,ตราด,Internal Medicine,8.0,228376,3.502995060776964
8556,2021,ตราด,Neurosurgery,2.0,228376,0.875748765194241
8557,2021,ตราด,Ophthalmology,2.0,228376,0.875748765194241
8558,2021,ตราด,Orthopedic,6.0,228376,2.627246295582723
8559,2021,ตราด,Otolaryngology,3.0,228376,1.3136231477913616
8560,2021,ตราด,Pathology,1.0,228376,0.4378743825971205
8561,2021,ตราด,Pediatrics,4.0,228376,1.751497530388482
8562,2021,ตราด,Physician,80.0,228376,35.02995060776964
8563,2021,ตราด,Preventive Medicine,3.0,228376,1.3136231477913616
8564,2021,ตราด,Psychiatry,2.0,228376,0.875748765194241
8565,2021,ตราด,Radiology,3.0,228376,1.3136231477913616
8566,2021,ตราด,Rehabilitation Medicine,2.0,228376,0.875748765194241
8567,2021,ตราด,Surgery,13.0,228376,5.692366973762567
8568,2021,ตาก,Anesthesiology,8.0,676583,1.1824122095884761
8569,2021,ตาก,Emergency Medicine,9.0,676583,1.3302137357870356
8570,2021,ตาก,Family Medicine,13.0,676583,1.9214198405812737
8571,2021,ตาก,General Practitioner,41.0,676583,6.05986257414094
8572,2021,ตาก,Gynecology,15.0,676583,2.2170228929783926
8573,2021,ตาก,Internal Medicine,23.0,676583,3.399435102566869
8574,2021,ตาก,Neurosurgery,2.0,676583,0.29560305239711904
8575,2021,ตาก,Ophthalmology,7.0,676583,1.0346106833899167
8576,2021,ตาก,Orthopedic,17.0,676583,2.512625945375512
8577,2021,ตาก,Otolaryngology,8.0,676583,1.1824122095884761
8578,2021,ตาก,Pathology,2.0,676583,0.29560305239711904
8579,2021,ตาก,Pediatrics,20.0,676583,2.9560305239711906
8580,2021,ตาก,Physician,195.0,676583,28.821297608719107
8581,2021,ตาก,Preventive Medicine,5.0,676583,0.7390076309927976
8582,2021,ตาก,Psychiatry,7.0,676583,1.0346106833899167
8583,2021,ตาก,Radiology,6.0,676583,0.8868091571913571
8584,2021,ตาก,Rehabilitation Medicine,3.0,676583,0.44340457859567856
8585,2021,ตาก,Surgery,11.0,676583,1.6258167881841548
8586,2021,นครนายก,Anesthesiology,11.0,260433,4.2237350873353225
8587,2021,นครนายก,Emergency Medicine,1.0,260433,0.38397591703048384
8588,2021,นครนายก,Family Medicine,5.0,260433,1.9198795851524193
8589,2021,นครนายก,General Practitioner,30.0,260433,11.519277510914515
8590,2021,นครนายก,Gynecology,40.0,260433,15.359036681219354
8591,2021,นครนายก,Internal Medicine,78.0,260433,29.95012152837774
8592,2021,นครนายก,Neurosurgery,9.0,260433,3.4557832532743546
8593,2021,นครนายก,Ophthalmology,16.0,260433,6.143614672487741
8594,2021,นครนายก,Orthopedic,34.0,260433,13.05518117903645
8595,2021,นครนายก,Otolaryngology,15.0,260433,5.7596387554572575
8596,2021,นครนายก,Pathology,12.0,260433,4.6077110043658065
8597,2021,นครนายก,Pediatrics,25.0,260433,9.599397925762096
8598,2021,นครนายก,Physician,190.0,260433,72.95542423579192
8599,2021,นครนายก,Preventive Medicine,0.0,260433,0.0
8600,2021,นครนายก,Psychiatry,12.0,260433,4.6077110043658065
8601,2021,นครนายก,Radiology,12.0,260433,4.6077110043658065
8602,2021,นครนายก,Rehabilitation Medicine,4.0,260433,1.5359036681219354
8603,2021,นครนายก,Surgery,39.0,260433,14.97506076418887
8604,2021,นครปฐม,Anesthesiology,22.0,922171,2.385674674219857
8605,2021,นครปฐม,Emergency Medicine,5.0,922171,0.5421987895954221
8606,2021,นครปฐม,Family Medicine,11.0,922171,1.1928373371099286
8607,2021,นครปฐม,General Practitioner,142.0,922171,15.398445624509987
8608,2021,นครปฐม,Gynecology,21.0,922171,2.277234916300773
8609,2021,นครปฐม,Internal Medicine,80.0,922171,8.675180633526754
8610,2021,นครปฐม,Neurosurgery,4.0,922171,0.43375903167633767
8611,2021,นครปฐม,Ophthalmology,43.0,922171,4.662909590520631
8612,2021,นครปฐม,Orthopedic,33.0,922171,3.578512011329786
8613,2021,นครปฐม,Otolaryngology,11.0,922171,1.1928373371099286
8614,2021,นครปฐม,Pathology,4.0,922171,0.43375903167633767
8615,2021,นครปฐม,Pediatrics,33.0,922171,3.578512011329786
8616,2021,นครปฐม,Physician,699.0,922171,75.79939078544001
8617,2021,นครปฐม,Preventive Medicine,0.0,922171,0.0
8618,2021,นครปฐม,Psychiatry,5.0,922171,0.5421987895954221
8619,2021,นครปฐม,Radiology,13.0,922171,1.4097168529480975
8620,2021,นครปฐม,Rehabilitation Medicine,9.0,922171,0.9759578212717598
8621,2021,นครปฐม,Surgery,35.0,922171,3.795391527167955
8622,2021,นครพนม,Anesthesiology,3.0,717040,0.41838670088140134
8623,2021,นครพนม,Emergency Medicine,0.0,717040,0.0
8624,2021,นครพนม,Family Medicine,5.0,717040,0.6973111681356688
8625,2021,นครพนม,General Practitioner,69.0,717040,9.62289412027223
8626,2021,นครพนม,Gynecology,8.0,717040,1.1156978690170702
8627,2021,นครพนม,Internal Medicine,16.0,717040,2.2313957380341405
8628,2021,นครพนม,Neurosurgery,1.0,717040,0.13946223362713378
8629,2021,นครพนม,Ophthalmology,5.0,717040,0.6973111681356688
8630,2021,นครพนม,Orthopedic,6.0,717040,0.8367734017628027
8631,2021,นครพนม,Otolaryngology,5.0,717040,0.6973111681356688
8632,2021,นครพนม,Pathology,1.0,717040,0.13946223362713378
8633,2021,นครพนม,Pediatrics,9.0,717040,1.255160102644204
8634,2021,นครพนม,Physician,163.0,717040,22.732344081222806
8635,2021,นครพนม,Preventive Medicine,5.0,717040,0.6973111681356688
8636,2021,นครพนม,Psychiatry,5.0,717040,0.6973111681356688
8637,2021,นครพนม,Radiology,3.0,717040,0.41838670088140134
8638,2021,นครพนม,Rehabilitation Medicine,0.0,717040,0.0
8639,2021,นครพนม,Surgery,12.0,717040,1.6735468035256054
8640,2021,นครราชสีมา,Anesthesiology,28.0,2634154,1.062959872505556
8641,2021,นครราชสีมา,Emergency Medicine,25.0,2634154,0.9490713147371035
8642,2021,นครราชสีมา,Family Medicine,72.0,2634154,2.733325386442858
8643,2021,นครราชสีมา,General Practitioner,217.0,2634154,8.237939011918058
8644,2021,นครราชสีมา,Gynecology,60.0,2634154,2.2777711553690483
8645,2021,นครราชสีมา,Internal Medicine,119.0,2634154,4.517579458148613
8646,2021,นครราชสีมา,Neurosurgery,6.0,2634154,0.22777711553690483
8647,2021,นครราชสีมา,Ophthalmology,22.0,2634154,0.8351827569686511
8648,2021,นครราชสีมา,Orthopedic,46.0,2634154,1.7462912191162705
8649,2021,นครราชสีมา,Otolaryngology,21.0,2634154,0.7972199043791669
8650,2021,นครราชสีมา,Pathology,11.0,2634154,0.41759137848432554
8651,2021,นครราชสีมา,Pediatrics,67.0,2634154,2.5435111234954375
8652,2021,นครราชสีมา,Physician,916.0,2634154,34.773972971967474
8653,2021,นครราชสีมา,Preventive Medicine,13.0,2634154,0.49351708366329383
8654,2021,นครราชสีมา,Psychiatry,23.0,2634154,0.8731456095581352
8655,2021,นครราชสีมา,Radiology,30.0,2634154,1.1388855776845241
8656,2021,นครราชสีมา,Rehabilitation Medicine,11.0,2634154,0.41759137848432554
8657,2021,นครราชสีมา,Surgery,82.0,2634154,3.1129539123376997
8658,2021,นครศรีธรรมราช,Anesthesiology,12.0,1549344,0.7745213458082905
8659,2021,นครศรีธรรมราช,Emergency Medicine,9.0,1549344,0.5808910093562178
8660,2021,นครศรีธรรมราช,Family Medicine,32.0,1549344,2.065390255488775
8661,2021,นครศรีธรรมราช,General Practitioner,87.0,1549344,5.615279757110106
8662,2021,นครศรีธรรมราช,Gynecology,27.0,1549344,1.7426730280686535
8663,2021,นครศรีธรรมราช,Internal Medicine,70.0,1549344,4.518041183881695
8664,2021,นครศรีธรรมราช,Neurosurgery,2.0,1549344,0.12908689096804843
8665,2021,นครศรีธรรมราช,Ophthalmology,16.0,1549344,1.0326951277443874
8666,2021,นครศรีธรรมราช,Orthopedic,26.0,1549344,1.6781295825846294
8667,2021,นครศรีธรรมราช,Otolaryngology,13.0,1549344,0.8390647912923147
8668,2021,นครศรีธรรมราช,Pathology,3.0,1549344,0.19363033645207262
8669,2021,นครศรีธรรมราช,Pediatrics,33.0,1549344,2.1299337009727988
8670,2021,นครศรีธรรมราช,Physician,577.0,1549344,37.24156804428197
8671,2021,นครศรีธรรมราช,Preventive Medicine,9.0,1549344,0.5808910093562178
8672,2021,นครศรีธรรมราช,Psychiatry,11.0,1549344,0.7099779003242663
8673,2021,นครศรีธรรมราช,Radiology,14.0,1549344,0.903608236776339
8674,2021,นครศรีธรรมราช,Rehabilitation Medicine,9.0,1549344,0.5808910093562178
8675,2021,นครศรีธรรมราช,Surgery,35.0,1549344,2.2590205919408475
8676,2021,นครสวรรค์,Anesthesiology,12.0,1035028,1.159388924744065
8677,2021,นครสวรรค์,Emergency Medicine,9.0,1035028,0.8695416935580487
8678,2021,นครสวรรค์,Family Medicine,32.0,1035028,3.0917037993175063
8679,2021,นครสวรรค์,General Practitioner,90.0,1035028,8.695416935580488
8680,2021,นครสวรรค์,Gynecology,19.0,1035028,1.8356991308447694
8681,2021,นครสวรรค์,Internal Medicine,70.0,1035028,6.763102061007046
8682,2021,นครสวรรค์,Neurosurgery,3.0,1035028,0.28984723118601624
8683,2021,นครสวรรค์,Ophthalmology,11.0,1035028,1.0627731810153929
8684,2021,นครสวรรค์,Orthopedic,16.0,1035028,1.5458518996587531
8685,2021,นครสวรรค์,Otolaryngology,7.0,1035028,0.6763102061007046
8686,2021,นครสวรรค์,Pathology,9.0,1035028,0.8695416935580487
8687,2021,นครสวรรค์,Pediatrics,37.0,1035028,3.574782517960867
8688,2021,นครสวรรค์,Physician,404.0,1035028,39.03276046638352
8689,2021,นครสวรรค์,Preventive Medicine,8.0,1035028,0.7729259498293766
8690,2021,นครสวรรค์,Psychiatry,10.0,1035028,0.9661574372867208
8691,2021,นครสวรรค์,Radiology,13.0,1035028,1.256004668472737
8692,2021,นครสวรรค์,Rehabilitation Medicine,4.0,1035028,0.3864629749146883
8693,2021,นครสวรรค์,Surgery,33.0,1035028,3.1883195430461786
8694,2021,นนทบุรี,Anesthesiology,27.0,1288637,2.095237060553127
8695,2021,นนทบุรี,Emergency Medicine,13.0,1288637,1.0088178439700242
8696,2021,นนทบุรี,Family Medicine,24.0,1288637,1.8624329427138908
8697,2021,นนทบุรี,General Practitioner,65.0,1288637,5.044089219850121
8698,2021,นนทบุรี,Gynecology,38.0,1288637,2.948852159296994
8699,2021,นนทบุรี,Internal Medicine,128.0,1288637,9.932975694474084
8700,2021,นนทบุรี,Neurosurgery,4.0,1288637,0.31040549045231514
8701,2021,นนทบุรี,Ophthalmology,25.0,1288637,1.9400343153269697
8702,2021,นนทบุรี,Orthopedic,34.0,1288637,2.638446668844679
8703,2021,นนทบุรี,Otolaryngology,12.0,1288637,0.9312164713569454
8704,2021,นนทบุรี,Pathology,5.0,1288637,0.3880068630653939
8705,2021,นนทบุรี,Pediatrics,50.0,1288637,3.8800686306539394
8706,2021,นนทบุรี,Physician,572.0,1288637,44.38798513468107
8707,2021,นนทบุรี,Preventive Medicine,9.0,1288637,0.698412353517709
8708,2021,นนทบุรี,Psychiatry,36.0,1288637,2.793649414070836
8709,2021,นนทบุรี,Radiology,28.0,1288637,2.172838433166206
8710,2021,นนทบุรี,Rehabilitation Medicine,25.0,1288637,1.9400343153269697
8711,2021,นนทบุรี,Surgery,49.0,1288637,3.8024672580408603
8712,2021,นราธิวาส,Anesthesiology,4.0,809660,0.49403453301385764
8713,2021,นราธิวาส,Emergency Medicine,5.0,809660,0.6175431662673221
8714,2021,นราธิวาส,Family Medicine,21.0,809660,2.5936812983227524
8715,2021,นราธิวาส,General Practitioner,93.0,809660,11.48630289257219
8716,2021,นราธิวาส,Gynecology,13.0,809660,1.6056122322950372
8717,2021,นราธิวาส,Internal Medicine,14.0,809660,1.7291208655485018
8718,2021,นราธิวาส,Neurosurgery,3.0,809660,0.37052589976039324
8719,2021,นราธิวาส,Ophthalmology,6.0,809660,0.7410517995207865
8720,2021,นราธิวาส,Orthopedic,4.0,809660,0.49403453301385764
8721,2021,นราธิวาส,Otolaryngology,5.0,809660,0.6175431662673221
8722,2021,นราธิวาส,Pathology,1.0,809660,0.12350863325346441
8723,2021,นราธิวาส,Pediatrics,9.0,809660,1.1115776992811797
8724,2021,นราธิวาส,Physician,201.0,809660,24.825235283946345
8725,2021,นราธิวาส,Preventive Medicine,5.0,809660,0.6175431662673221
8726,2021,นราธิวาส,Psychiatry,6.0,809660,0.7410517995207865
8727,2021,นราธิวาส,Radiology,6.0,809660,0.7410517995207865
8728,2021,นราธิวาส,Rehabilitation Medicine,1.0,809660,0.12350863325346441
8729,2021,นราธิวาส,Surgery,12.0,809660,1.482103599041573
8730,2021,น่าน,Anesthesiology,6.0,475875,1.260835303388495
8731,2021,น่าน,Emergency Medicine,5.0,475875,1.050696086157079
8732,2021,น่าน,Family Medicine,12.0,475875,2.52167060677699
8733,2021,น่าน,General Practitioner,63.0,475875,13.238770685579196
8734,2021,น่าน,Gynecology,10.0,475875,2.101392172314158
8735,2021,น่าน,Internal Medicine,17.0,475875,3.572366692934069
8736,2021,น่าน,Neurosurgery,1.0,475875,0.21013921723141582
8737,2021,น่าน,Ophthalmology,2.0,475875,0.42027843446283164
8738,2021,น่าน,Orthopedic,11.0,475875,2.311531389545574
8739,2021,น่าน,Otolaryngology,3.0,475875,0.6304176516942475
8740,2021,น่าน,Pathology,0.0,475875,0.0
8741,2021,น่าน,Pediatrics,10.0,475875,2.101392172314158
8742,2021,น่าน,Physician,185.0,475875,38.875755187811926
8743,2021,น่าน,Preventive Medicine,6.0,475875,1.260835303388495
8744,2021,น่าน,Psychiatry,5.0,475875,1.050696086157079
8745,2021,น่าน,Radiology,5.0,475875,1.050696086157079
8746,2021,น่าน,Rehabilitation Medicine,3.0,475875,0.6304176516942475
8747,2021,น่าน,Surgery,12.0,475875,2.52167060677699
8748,2021,บึงกาฬ,Anesthesiology,3.0,421995,0.7109088970248463
8749,2021,บึงกาฬ,Emergency Medicine,0.0,421995,0.0
8750,2021,บึงกาฬ,Family Medicine,7.0,421995,1.658787426391308
8751,2021,บึงกาฬ,General Practitioner,34.0,421995,8.056967499614924
8752,2021,บึงกาฬ,Gynecology,9.0,421995,2.132726691074539
8753,2021,บึงกาฬ,Internal Medicine,9.0,421995,2.132726691074539
8754,2021,บึงกาฬ,Neurosurgery,0.0,421995,0.0
8755,2021,บึงกาฬ,Ophthalmology,3.0,421995,0.7109088970248463
8756,2021,บึงกาฬ,Orthopedic,4.0,421995,0.9478785293664617
8757,2021,บึงกาฬ,Otolaryngology,3.0,421995,0.7109088970248463
8758,2021,บึงกาฬ,Pathology,0.0,421995,0.0
8759,2021,บึงกาฬ,Pediatrics,6.0,421995,1.4218177940496926
8760,2021,บึงกาฬ,Physician,65.0,421995,15.403026102205002
8761,2021,บึงกาฬ,Preventive Medicine,3.0,421995,0.7109088970248463
8762,2021,บึงกาฬ,Psychiatry,1.0,421995,0.23696963234161542
8763,2021,บึงกาฬ,Radiology,2.0,421995,0.47393926468323083
8764,2021,บึงกาฬ,Rehabilitation Medicine,0.0,421995,0.0
8765,2021,บึงกาฬ,Surgery,6.0,421995,1.4218177940496926
8766,2021,บุรีรัมย์,Anesthesiology,10.0,1579805,0.6329895145286918
8767,2021,บุรีรัมย์,Emergency Medicine,3.0,1579805,0.18989685435860756
8768,2021,บุรีรัมย์,Family Medicine,34.0,1579805,2.152164349397552
8769,2021,บุรีรัมย์,General Practitioner,163.0,1579805,10.317729086817677
8770,2021,บุรีรัมย์,Gynecology,21.0,1579805,1.3292779805102528
8771,2021,บุรีรัมย์,Internal Medicine,45.0,1579805,2.848452815379113
8772,2021,บุรีรัมย์,Neurosurgery,4.0,1579805,0.2531958058114767
8773,2021,บุรีรัมย์,Ophthalmology,10.0,1579805,0.6329895145286918
8774,2021,บุรีรัมย์,Orthopedic,17.0,1579805,1.076082174698776
8775,2021,บุรีรัมย์,Otolaryngology,8.0,1579805,0.5063916116229534
8776,2021,บุรีรัมย์,Pathology,6.0,1579805,0.37979370871721513
8777,2021,บุรีรัมย์,Pediatrics,24.0,1579805,1.5191748348688605
8778,2021,บุรีรัมย์,Physician,435.0,1579805,27.535043881998096
8779,2021,บุรีรัมย์,Preventive Medicine,15.0,1579805,0.9494842717930377
8780,2021,บุรีรัมย์,Psychiatry,4.0,1579805,0.2531958058114767
8781,2021,บุรีรัมย์,Radiology,6.0,1579805,0.37979370871721513
8782,2021,บุรีรัมย์,Rehabilitation Medicine,6.0,1579805,0.37979370871721513
8783,2021,บุรีรัมย์,Surgery,29.0,1579805,1.8356695921332062
8784,2021,ปทุมธานี,Anesthesiology,25.0,1190060,2.1007344167520965
8785,2021,ปทุมธานี,Emergency Medicine,32.0,1190060,2.6889400534426833
8786,2021,ปทุมธานี,Family Medicine,47.0,1190060,3.9493807034939414
8787,2021,ปทุมธานี,General Practitioner,59.0,1190060,4.957733223534947
8788,2021,ปทุมธานี,Gynecology,32.0,1190060,2.6889400534426833
8789,2021,ปทุมธานี,Internal Medicine,162.0,1190060,13.612759020553584
8790,2021,ปทุมธานี,Neurosurgery,3.0,1190060,0.25208813001025154
8791,2021,ปทุมธานี,Ophthalmology,39.0,1190060,3.2771456901332705
8792,2021,ปทุมธานี,Orthopedic,96.0,1190060,8.06682016032805
8793,2021,ปทุมธานี,Otolaryngology,14.0,1190060,1.176411273381174
8794,2021,ปทุมธานี,Pathology,16.0,1190060,1.3444700267213416
8795,2021,ปทุมธานี,Pediatrics,61.0,1190060,5.1257919768751155
8796,2021,ปทุมธานี,Physician,693.0,1190060,58.23235803236811
8797,2021,ปทุมธานี,Preventive Medicine,13.0,1190060,1.09238189671109
