,year,hregion,spc,total,pop,den
1162,2019,เขตสุขภาพที่ 9,Pathology,35.0,6778862,0.516310849815205
1163,2019,เขตสุขภาพที่ 9,Pediatrics,162.0,6778862,2.3897816477160916
1164,2019,เขตสุขภาพที่ 9,Physician,1620.0,6778862,23.89781647716092
1165,2019,เขตสุขภาพที่ 9,Preventive Medicine,44.0,6778862,0.6490764969105435
1166,2019,เขตสุขภาพที่ 9,Psychiatry,40.0,6778862,0.5900695426459486
1167,2019,เขตสุขภาพที่ 9,Radiology,76.0,6778862,1.1211321310273024
1168,2019,เขตสุขภาพที่ 9,Rehabilitation Medicine,40.0,6778862,0.5900695426459486
1169,2019,เขตสุขภาพที่ 9,Surgery,180.0,6778862,2.6553129419067685
1170,2020,เขตสุขภาพที่ 1,Anesthesiology,122.0,5876353,2.0761176192104185
1171,2020,เขตสุขภาพที่ 1,Emergency Medicine,61.0,5876353,1.0380588096052092
1172,2020,เขตสุขภาพที่ 1,Family Medicine,201.0,5876353,3.420488864436837
1173,2020,เขตสุขภาพที่ 1,General Practitioner,849.0,5876353,14.44773654680037
1174,2020,เขตสุขภาพที่ 1,Gynecology,156.0,5876353,2.6547077753838138
1175,2020,เขตสุขภาพที่ 1,Internal Medicine,377.0,5876353,6.415543790510883
1176,2020,เขตสุขภาพที่ 1,Neurosurgery,23.0,5876353,0.3913992232937674
1177,2020,เขตสุขภาพที่ 1,Ophthalmology,96.0,5876353,1.6336663233131161
1178,2020,เขตสุขภาพที่ 1,Orthopedic,90.0,5876353,1.5315621781060462
1179,2020,เขตสุขภาพที่ 1,Otolaryngology,73.0,5876353,1.2422671000193486
1180,2020,เขตสุขภาพที่ 1,Pathology,49.0,5876353,0.8338505191910697
1181,2020,เขตสุขภาพที่ 1,Pediatrics,185.0,5876353,3.1482111438846507
1182,2020,เขตสุขภาพที่ 1,Physician,4461.0,5876353,75.91443196145636
1183,2020,เขตสุขภาพที่ 1,Preventive Medicine,83.0,5876353,1.412440675364465
1184,2020,เขตสุขภาพที่ 1,Psychiatry,84.0,5876353,1.4294580328989765
1185,2020,เขตสุขภาพที่ 1,Radiology,116.0,5876353,1.9740134740033486
1186,2020,เขตสุขภาพที่ 1,Rehabilitation Medicine,27.0,5876353,0.45946865343181387
1187,2020,เขตสุขภาพที่ 1,Surgery,203.0,5876353,3.45452357950586
1188,2020,เขตสุขภาพที่ 10,Anesthesiology,47.0,4586883,1.0246609734758876
1189,2020,เขตสุขภาพที่ 10,Emergency Medicine,21.0,4586883,0.4578272434679498
1190,2020,เขตสุขภาพที่ 10,Family Medicine,91.0,4586883,1.9839180550277824
1191,2020,เขตสุขภาพที่ 10,General Practitioner,671.0,4586883,14.628670493666394
1192,2020,เขตสุขภาพที่ 10,Gynecology,92.0,4586883,2.00571935233578
1193,2020,เขตสุขภาพที่ 10,Internal Medicine,186.0,4586883,4.055041299287555
1194,2020,เขตสุขภาพที่ 10,Neurosurgery,9.0,4586883,0.19621167577197848
1195,2020,เขตสุขภาพที่ 10,Ophthalmology,40.0,4586883,0.8720518923199043
1196,2020,เขตสุขภาพที่ 10,Orthopedic,69.0,4586883,1.5042895142518349
1197,2020,เขตสุขภาพที่ 10,Otolaryngology,30.0,4586883,0.6540389192399283
1198,2020,เขตสุขภาพที่ 10,Pathology,10.0,4586883,0.21801297307997608
1199,2020,เขตสุขภาพที่ 10,Pediatrics,97.0,4586883,2.114725838875768
1200,2020,เขตสุขภาพที่ 10,Physician,2229.0,4586883,48.59509169952667
1201,2020,เขตสุขภาพที่ 10,Preventive Medicine,25.0,4586883,0.5450324326999402
1202,2020,เขตสุขภาพที่ 10,Psychiatry,23.0,4586883,0.501429838083945
1203,2020,เขตสุขภาพที่ 10,Radiology,43.0,4586883,0.9374557842438972
1204,2020,เขตสุขภาพที่ 10,Rehabilitation Medicine,10.0,4586883,0.21801297307997608
1205,2020,เขตสุขภาพที่ 10,Surgery,124.0,4586883,2.7033608661917032
1206,2020,เขตสุขภาพที่ 11,Anesthesiology,46.0,4482497,1.026213737566361
1207,2020,เขตสุขภาพที่ 11,Emergency Medicine,47.0,4482497,1.0485227318612818
1208,2020,เขตสุขภาพที่ 11,Family Medicine,86.0,4482497,1.9185735093631964
1209,2020,เขตสุขภาพที่ 11,General Practitioner,642.0,4482497,14.32237433733921
1210,2020,เขตสุขภาพที่ 11,Gynecology,123.0,4482497,2.744006298275269
1211,2020,เขตสุขภาพที่ 11,Internal Medicine,228.0,4482497,5.086450699241962
1212,2020,เขตสุขภาพที่ 11,Neurosurgery,13.0,4482497,0.29001692583397154
1213,2020,เขตสุขภาพที่ 11,Ophthalmology,54.0,4482497,1.204685691925728
1214,2020,เขตสุขภาพที่ 11,Orthopedic,102.0,4482497,2.2755174180819306
1215,2020,เขตสุขภาพที่ 11,Otolaryngology,56.0,4482497,1.2493036805155697
1216,2020,เขตสุขภาพที่ 11,Pathology,25.0,4482497,0.5577248573730222
1217,2020,เขตสุขภาพที่ 11,Pediatrics,111.0,4482497,2.4762983667362186
1218,2020,เขตสุขภาพที่ 11,Physician,2661.0,4482497,59.364233818784484
1219,2020,เขตสุขภาพที่ 11,Preventive Medicine,32.0,4482497,0.7138878174374684
1220,2020,เขตสุขภาพที่ 11,Psychiatry,44.0,4482497,0.9815957489765191
1221,2020,เขตสุขภาพที่ 11,Radiology,62.0,4482497,1.3831576462850952
1222,2020,เขตสุขภาพที่ 11,Rehabilitation Medicine,26.0,4482497,0.5800338516679431
1223,2020,เขตสุขภาพที่ 11,Surgery,173.0,4482497,3.8594560130213136
1224,2020,เขตสุขภาพที่ 12,Anesthesiology,62.0,4985404,1.2436304058808474
1225,2020,เขตสุขภาพที่ 12,Emergency Medicine,42.0,4985404,0.8424593072096063
1226,2020,เขตสุขภาพที่ 12,Family Medicine,162.0,4985404,3.2494858992370528
1227,2020,เขตสุขภาพที่ 12,General Practitioner,841.0,4985404,16.869244699125687
1228,2020,เขตสุขภาพที่ 12,Gynecology,158.0,4985404,3.1692516795028047
1229,2020,เขตสุขภาพที่ 12,Internal Medicine,295.0,4985404,5.917273705400806
1230,2020,เขตสุขภาพที่ 12,Neurosurgery,32.0,4985404,0.6418737578739858
1231,2020,เขตสุขภาพที่ 12,Ophthalmology,78.0,4985404,1.5645672848178402
1232,2020,เขตสุขภาพที่ 12,Orthopedic,122.0,4985404,2.4471437018945705
1233,2020,เขตสุขภาพที่ 12,Otolaryngology,68.0,4985404,1.3639817354822197
1234,2020,เขตสุขภาพที่ 12,Pathology,32.0,4985404,0.6418737578739858
1235,2020,เขตสุขภาพที่ 12,Pediatrics,183.0,4985404,3.6707155528418562
1236,2020,เขตสุขภาพที่ 12,Physician,3603.0,4985404,72.27097342562409
1237,2020,เขตสุขภาพที่ 12,Preventive Medicine,41.0,4985404,0.8224007522760443
1238,2020,เขตสุขภาพที่ 12,Psychiatry,50.0,4985404,1.0029277466781028
1239,2020,เขตสุขภาพที่ 12,Radiology,93.0,4985404,1.8654456088212712
1240,2020,เขตสุขภาพที่ 12,Rehabilitation Medicine,38.0,4985404,0.7622250874753581
1241,2020,เขตสุขภาพที่ 12,Surgery,194.0,4985404,3.891359657111039
1242,2020,เขตสุขภาพที่ 13,Anesthesiology,503.0,5588222,9.00107404466036
1243,2020,เขตสุขภาพที่ 13,Emergency Medicine,112.0,5588222,2.0042152942384894
1244,2020,เขตสุขภาพที่ 13,Family Medicine,199.0,5588222,3.561061103155888
1245,2020,เขตสุขภาพที่ 13,General Practitioner,199.0,5588222,3.561061103155888
1246,2020,เขตสุขภาพที่ 13,Gynecology,511.0,5588222,9.14423227996311
1247,2020,เขตสุขภาพที่ 13,Internal Medicine,1598.0,5588222,28.595857501724165
1248,2020,เขตสุขภาพที่ 13,Neurosurgery,108.0,5588222,1.932636176587115
1249,2020,เขตสุขภาพที่ 13,Ophthalmology,306.0,5588222,5.475802500330159
1250,2020,เขตสุขภาพที่ 13,Orthopedic,386.0,5588222,6.907384853357652
1251,2020,เขตสุขภาพที่ 13,Otolaryngology,248.0,5588222,4.437905294385227
1252,2020,เขตสุขภาพที่ 13,Pathology,343.0,5588222,6.1379093386053745
1253,2020,เขตสุขภาพที่ 13,Pediatrics,536.0,5588222,9.5916017652842
1254,2020,เขตสุขภาพที่ 13,Physician,7340.0,5588222,131.34768089027244
1255,2020,เขตสุขภาพที่ 13,Preventive Medicine,48.0,5588222,0.8589494118164955
1256,2020,เขตสุขภาพที่ 13,Psychiatry,242.0,5588222,4.330536617908165
1257,2020,เขตสุขภาพที่ 13,Radiology,508.0,5588222,9.090547941724578
1258,2020,เขตสุขภาพที่ 13,Rehabilitation Medicine,153.0,5588222,2.7379012501650797
1259,2020,เขตสุขภาพที่ 13,Surgery,701.0,5588222,12.544240368403404
1260,2020,เขตสุขภาพที่ 2,Anesthesiology,51.0,3538314,1.4413644464567024
1261,2020,เขตสุขภาพที่ 2,Emergency Medicine,29.0,3538314,0.8195993911224386
1262,2020,เขตสุขภาพที่ 2,Family Medicine,115.0,3538314,3.250135516520015
1263,2020,เขตสุขภาพที่ 2,General Practitioner,533.0,3538314,15.063671567871026
1264,2020,เขตสุขภาพที่ 2,Gynecology,89.0,3538314,2.5153222693067945
1265,2020,เขตสุขภาพที่ 2,Internal Medicine,236.0,3538314,6.669843320858466
1266,2020,เขตสุขภาพที่ 2,Neurosurgery,17.0,3538314,0.48045481548556745
1267,2020,เขตสุขภาพที่ 2,Ophthalmology,45.0,3538314,1.2717921586382668
1268,2020,เขตสุขภาพที่ 2,Orthopedic,75.0,3538314,2.1196535977304447
1269,2020,เขตสุขภาพที่ 2,Otolaryngology,47.0,3538314,1.3283162545777454
1270,2020,เขตสุขภาพที่ 2,Pathology,32.0,3538314,0.9043855350316564
1271,2020,เขตสุขภาพที่ 2,Pediatrics,138.0,3538314,3.9001626198240182
1272,2020,เขตสุขภาพที่ 2,Physician,2290.0,3538314,64.7200898507029
1273,2020,เขตสุขภาพที่ 2,Preventive Medicine,25.0,3538314,0.7065511992434815
1274,2020,เขตสุขภาพที่ 2,Psychiatry,41.0,3538314,1.1587439667593098
1275,2020,เขตสุขภาพที่ 2,Radiology,66.0,3538314,1.8652951660027912
1276,2020,เขตสุขภาพที่ 2,Rehabilitation Medicine,20.0,3538314,0.5652409593947852
1277,2020,เขตสุขภาพที่ 2,Surgery,132.0,3538314,3.7305903320055824
1278,2020,เขตสุขภาพที่ 3,Anesthesiology,32.0,2935081,1.090259519243251
1279,2020,เขตสุขภาพที่ 3,Emergency Medicine,27.0,2935081,0.9199064693614929
1280,2020,เขตสุขภาพที่ 3,Family Medicine,81.0,2935081,2.7597194080844787
1281,2020,เขตสุขภาพที่ 3,General Practitioner,407.0,2935081,13.866738260375097
1282,2020,เขตสุขภาพที่ 3,Gynecology,58.0,2935081,1.9760953786283924
1283,2020,เขตสุขภาพที่ 3,Internal Medicine,150.0,2935081,5.110591496452739
1284,2020,เขตสุขภาพที่ 3,Neurosurgery,11.0,2935081,0.3747767097398675
1285,2020,เขตสุขภาพที่ 3,Ophthalmology,18.0,2935081,0.6132709795743286
1286,2020,เขตสุขภาพที่ 3,Orthopedic,56.0,2935081,1.9079541586756892
1287,2020,เขตสุขภาพที่ 3,Otolaryngology,22.0,2935081,0.749553419479735
1288,2020,เขตสุขภาพที่ 3,Pathology,9.0,2935081,0.3066354897871643
1289,2020,เขตสุขภาพที่ 3,Pediatrics,60.0,2935081,2.0442365985810955
1290,2020,เขตสุขภาพที่ 3,Physician,1748.0,2935081,59.555426238662584
1291,2020,เขตสุขภาพที่ 3,Preventive Medicine,22.0,2935081,0.749553419479735
1292,2020,เขตสุขภาพที่ 3,Psychiatry,20.0,2935081,0.6814121995270318
1293,2020,เขตสุขภาพที่ 3,Radiology,31.0,2935081,1.0561889092668992
1294,2020,เขตสุขภาพที่ 3,Rehabilitation Medicine,8.0,2935081,0.27256487981081273
1295,2020,เขตสุขภาพที่ 3,Surgery,66.0,2935081,2.248660258439205
1296,2020,เขตสุขภาพที่ 4,Anesthesiology,100.0,5401564,1.8513156559840818
1297,2020,เขตสุขภาพที่ 4,Emergency Medicine,62.0,5401564,1.1478157067101307
1298,2020,เขตสุขภาพที่ 4,Family Medicine,159.0,5401564,2.94359189301469
1299,2020,เขตสุขภาพที่ 4,General Practitioner,688.0,5401564,12.737051713170482
1300,2020,เขตสุขภาพที่ 4,Gynecology,186.0,5401564,3.4434471201303922
1301,2020,เขตสุขภาพที่ 4,Internal Medicine,516.0,5401564,9.552788784877862
1302,2020,เขตสุขภาพที่ 4,Neurosurgery,27.0,5401564,0.49985522711570207
1303,2020,เขตสุขภาพที่ 4,Ophthalmology,118.0,5401564,2.1845524740612166
1304,2020,เขตสุขภาพที่ 4,Orthopedic,233.0,5401564,4.313565478442911
1305,2020,เขตสุขภาพที่ 4,Otolaryngology,71.0,5401564,1.314434115748698
1306,2020,เขตสุขภาพที่ 4,Pathology,36.0,5401564,0.6664736361542695
1307,2020,เขตสุขภาพที่ 4,Pediatrics,199.0,5401564,3.6841181554083224
1308,2020,เขตสุขภาพที่ 4,Physician,3268.0,5401564,60.50099563755979
1309,2020,เขตสุขภาพที่ 4,Preventive Medicine,23.0,5401564,0.4258026008763388
1310,2020,เขตสุขภาพที่ 4,Psychiatry,83.0,5401564,1.5365919944667878
1311,2020,เขตสุขภาพที่ 4,Radiology,125.0,5401564,2.314144569980102
1312,2020,เขตสุขภาพที่ 4,Rehabilitation Medicine,49.0,5401564,0.9071446714322
1313,2020,เขตสุขภาพที่ 4,Surgery,229.0,5401564,4.239512852203547
1314,2020,เขตสุขภาพที่ 5,Anesthesiology,89.0,5331768,1.6692399219170826
1315,2020,เขตสุขภาพที่ 5,Emergency Medicine,34.0,5331768,0.6376871611818068
1316,2020,เขตสุขภาพที่ 5,Family Medicine,75.0,5331768,1.4066628555481033
1317,2020,เขตสุขภาพที่ 5,General Practitioner,901.0,5331768,16.898709771317883
1318,2020,เขตสุขภาพที่ 5,Gynecology,132.0,5331768,2.4757266257646617
1319,2020,เขตสุขภาพที่ 5,Internal Medicine,346.0,5331768,6.489404640261917
1320,2020,เขตสุขภาพที่ 5,Neurosurgery,33.0,5331768,0.6189316564411654
1321,2020,เขตสุขภาพที่ 5,Ophthalmology,138.0,5331768,2.58825965420851
1322,2020,เขตสุขภาพที่ 5,Orthopedic,158.0,5331768,2.9633697490213375
1323,2020,เขตสุขภาพที่ 5,Otolaryngology,76.0,5331768,1.4254183602887447
1324,2020,เขตสุขภาพที่ 5,Pathology,20.0,5331768,0.37511009481282753
1325,2020,เขตสุขภาพที่ 5,Pediatrics,160.0,5331768,3.0008807585026203
1326,2020,เขตสุขภาพที่ 5,Physician,3051.0,5331768,57.22304496369684
1327,2020,เขตสุขภาพที่ 5,Preventive Medicine,25.0,5331768,0.46888761851603444
1328,2020,เขตสุขภาพที่ 5,Psychiatry,41.0,5331768,0.7689756943662964
1329,2020,เขตสุขภาพที่ 5,Radiology,67.0,5331768,1.2566188176229722
1330,2020,เขตสุขภาพที่ 5,Rehabilitation Medicine,31.0,5331768,0.5814206469598827
1331,2020,เขตสุขภาพที่ 5,Surgery,191.0,5331768,3.582301405462503
1332,2020,เขตสุขภาพที่ 6,Anesthesiology,97.0,6199296,1.5646937974892634
1333,2020,เขตสุขภาพที่ 6,Emergency Medicine,62.0,6199296,1.0001135612817973
1334,2020,เขตสุขภาพที่ 6,Family Medicine,156.0,6199296,2.5164147670961348
1335,2020,เขตสุขภาพที่ 6,General Practitioner,963.0,6199296,15.53402192765114
1336,2020,เขตสุขภาพที่ 6,Gynecology,226.0,6199296,3.6455752395110674
1337,2020,เขตสุขภาพที่ 6,Internal Medicine,492.0,6199296,7.93638503468781
1338,2020,เขตสุขภาพที่ 6,Neurosurgery,40.0,6199296,0.6452345556656757
1339,2020,เขตสุขภาพที่ 6,Ophthalmology,118.0,6199296,1.9034419392137432
1340,2020,เขตสุขภาพที่ 6,Orthopedic,216.0,6199296,3.4842666005946485
1341,2020,เขตสุขภาพที่ 6,Otolaryngology,63.0,6199296,1.016244425173439
1342,2020,เขตสุขภาพที่ 6,Pathology,41.0,6199296,0.6613654195573175
1343,2020,เขตสุขภาพที่ 6,Pediatrics,229.0,6199296,3.693967831185993
1344,2020,เขตสุขภาพที่ 6,Physician,3889.0,6199296,62.73292967459531
1345,2020,เขตสุขภาพที่ 6,Preventive Medicine,57.0,6199296,0.9194592418235877
1346,2020,เขตสุขภาพที่ 6,Psychiatry,76.0,6199296,1.2259456557647836
1347,2020,เขตสุขภาพที่ 6,Radiology,94.0,6199296,1.5163012058143377
1348,2020,เขตสุขภาพที่ 6,Rehabilitation Medicine,47.0,6199296,0.7581506029071688
1349,2020,เขตสุขภาพที่ 6,Surgery,259.0,6199296,4.17789374793525
1350,2020,เขตสุขภาพที่ 7,Anesthesiology,86.0,5024006,1.7117813951655312
1351,2020,เขตสุขภาพที่ 7,Emergency Medicine,40.0,5024006,0.796177393100247
1352,2020,เขตสุขภาพที่ 7,Family Medicine,157.0,5024006,3.12499626791847
1353,2020,เขตสุขภาพที่ 7,General Practitioner,698.0,5024006,13.893295509599312
1354,2020,เขตสุขภาพที่ 7,Gynecology,151.0,5024006,3.0055696589534326
1355,2020,เขตสุขภาพที่ 7,Internal Medicine,304.0,5024006,6.050948187561878
1356,2020,เขตสุขภาพที่ 7,Neurosurgery,18.0,5024006,0.3582798268951112
1357,2020,เขตสุขภาพที่ 7,Ophthalmology,69.0,5024006,1.3734060030979263
1358,2020,เขตสุขภาพที่ 7,Orthopedic,115.0,5024006,2.2890100051632105
1359,2020,เขตสุขภาพที่ 7,Otolaryngology,66.0,5024006,1.3136926986154076
1360,2020,เขตสุขภาพที่ 7,Pathology,28.0,5024006,0.557324175170173
1361,2020,เขตสุขภาพที่ 7,Pediatrics,170.0,5024006,3.38375392067605
1362,2020,เขตสุขภาพที่ 7,Physician,3369.0,5024006,67.05804093386831
1363,2020,เขตสุขภาพที่ 7,Preventive Medicine,51.0,5024006,1.015126176202815
1364,2020,เขตสุขภาพที่ 7,Psychiatry,76.0,5024006,1.5127370468904695
1365,2020,เขตสุขภาพที่ 7,Radiology,98.0,5024006,1.9506346130956054
1366,2020,เขตสุขภาพที่ 7,Rehabilitation Medicine,29.0,5024006,0.5772286099976791
1367,2020,เขตสุขภาพที่ 7,Surgery,205.0,5024006,4.080409139638767
1368,2020,เขตสุขภาพที่ 8,Anesthesiology,49.0,5519803,0.887712840476372
1369,2020,เขตสุขภาพที่ 8,Emergency Medicine,20.0,5519803,0.362331771623009
1370,2020,เขตสุขภาพที่ 8,Family Medicine,74.0,5519803,1.3406275550051332
1371,2020,เขตสุขภาพที่ 8,General Practitioner,734.0,5519803,13.29757601856443
1372,2020,เขตสุขภาพที่ 8,Gynecology,95.0,5519803,1.7210759152092927
1373,2020,เขตสุขภาพที่ 8,Internal Medicine,222.0,5519803,4.0218826650154
1374,2020,เขตสุขภาพที่ 8,Neurosurgery,13.0,5519803,0.23551565155495585
1375,2020,เขตสุขภาพที่ 8,Ophthalmology,48.0,5519803,0.8695962518952216
1376,2020,เขตสุขภาพที่ 8,Orthopedic,91.0,5519803,1.648609560884691
1377,2020,เขตสุขภาพที่ 8,Otolaryngology,37.0,5519803,0.6703137775025666
1378,2020,เขตสุขภาพที่ 8,Pathology,9.0,5519803,0.16304929723035405
1379,2020,เขตสุขภาพที่ 8,Pediatrics,96.0,5519803,1.7391925037904432
1380,2020,เขตสุขภาพที่ 8,Physician,1974.0,5519803,35.76214585919099
1381,2020,เขตสุขภาพที่ 8,Preventive Medicine,19.0,5519803,0.34421518304185855
1382,2020,เขตสุขภาพที่ 8,Psychiatry,29.0,5519803,0.525381068853363
1383,2020,เขตสุขภาพที่ 8,Radiology,45.0,5519803,0.8152464861517702
1384,2020,เขตสุขภาพที่ 8,Rehabilitation Medicine,14.0,5519803,0.2536322401361063
1385,2020,เขตสุขภาพที่ 8,Surgery,140.0,5519803,2.536322401361063
1386,2020,เขตสุขภาพที่ 9,Anesthesiology,72.0,6717536,1.0718215726718845
1387,2020,เขตสุขภาพที่ 9,Emergency Medicine,38.0,6717536,0.5656836077990501
1388,2020,เขตสุขภาพที่ 9,Family Medicine,185.0,6717536,2.753985985337481
1389,2020,เขตสุขภาพที่ 9,General Practitioner,704.0,6717536,10.480033155013981
1390,2020,เขตสุขภาพที่ 9,Gynecology,130.0,6717536,1.9352333951020138
1391,2020,เขตสุขภาพที่ 9,Internal Medicine,354.0,6717536,5.269789398970099
1392,2020,เขตสุขภาพที่ 9,Neurosurgery,19.0,6717536,0.28284180389952507
1393,2020,เขตสุขภาพที่ 9,Ophthalmology,62.0,6717536,0.9229574653563449
1394,2020,เขตสุขภาพที่ 9,Orthopedic,116.0,6717536,1.7268236448602583
1395,2020,เขตสุขภาพที่ 9,Otolaryngology,50.0,6717536,0.7443205365776976
1396,2020,เขตสุขภาพที่ 9,Pathology,37.0,6717536,0.5507971970674962
1397,2020,เขตสุขภาพที่ 9,Pediatrics,177.0,6717536,2.6348946994850495
1398,2020,เขตสุขภาพที่ 9,Physician,3382.0,6717536,50.345841094115464
1399,2020,เขตสุขภาพที่ 9,Preventive Medicine,44.0,6717536,0.6550020721883738
1400,2020,เขตสุขภาพที่ 9,Psychiatry,41.0,6717536,0.610342839993712
1401,2020,เขตสุขภาพที่ 9,Radiology,63.0,6717536,0.9378438760878989
1402,2020,เขตสุขภาพที่ 9,Rehabilitation Medicine,34.0,6717536,0.5061379648728344
1403,2020,เขตสุขภาพที่ 9,Surgery,212.0,6717536,3.1559190750894377
1404,2021,เขตสุขภาพที่ 1,Anesthesiology,106.0,5874503,1.8044079643843913
1405,2021,เขตสุขภาพที่ 1,Emergency Medicine,67.0,5874503,1.1405220152240965
1406,2021,เขตสุขภาพที่ 1,Family Medicine,195.0,5874503,3.3194297458014748
1407,2021,เขตสุขภาพที่ 1,General Practitioner,619.0,5874503,10.53706160333904
1408,2021,เขตสุขภาพที่ 1,Gynecology,158.0,5874503,2.6895892299314514
1409,2021,เขตสุขภาพที่ 1,Internal Medicine,357.0,5874503,6.077109842313469
1410,2021,เขตสุขภาพที่ 1,Neurosurgery,29.0,5874503,0.49365878270893726
1411,2021,เขตสุขภาพที่ 1,Ophthalmology,65.0,5874503,1.106476581933825
1412,2021,เขตสุขภาพที่ 1,Orthopedic,113.0,5874503,1.9235669809003417
1413,2021,เขตสุขภาพที่ 1,Otolaryngology,60.0,5874503,1.021362998708146
1414,2021,เขตสุขภาพที่ 1,Pathology,50.0,5874503,0.8511358322567883
1415,2021,เขตสุขภาพที่ 1,Pediatrics,164.0,5874503,2.7917255298022656
1416,2021,เขตสุขภาพที่ 1,Physician,2720.0,5874503,46.301789274769284
1417,2021,เขตสุขภาพที่ 1,Preventive Medicine,68.0,5874503,1.1575447318692322
1418,2021,เขตสุขภาพที่ 1,Psychiatry,84.0,5874503,1.4299081981914044
1419,2021,เขตสุขภาพที่ 1,Radiology,101.0,5874503,1.7192943811587125
1420,2021,เขตสุขภาพที่ 1,Rehabilitation Medicine,29.0,5874503,0.49365878270893726
1421,2021,เขตสุขภาพที่ 1,Surgery,198.0,5874503,3.370497895736882
1422,2021,เขตสุขภาพที่ 10,Anesthesiology,42.0,4587303,0.9155706522983112
1423,2021,เขตสุขภาพที่ 10,Emergency Medicine,21.0,4587303,0.4577853261491556
1424,2021,เขตสุขภาพที่ 10,Family Medicine,86.0,4587303,1.8747399070870183
1425,2021,เขตสุขภาพที่ 10,General Practitioner,494.0,4587303,10.768854815127757
1426,2021,เขตสุขภาพที่ 10,Gynecology,80.0,4587303,1.7439440996158309
1427,2021,เขตสุขภาพที่ 10,Internal Medicine,168.0,4587303,3.662282609193245
1428,2021,เขตสุขภาพที่ 10,Neurosurgery,10.0,4587303,0.21799301245197886
1429,2021,เขตสุขภาพที่ 10,Ophthalmology,36.0,4587303,0.7847748448271239
1430,2021,เขตสุขภาพที่ 10,Orthopedic,64.0,4587303,1.3951552796926647
1431,2021,เขตสุขภาพที่ 10,Otolaryngology,29.0,4587303,0.6321797361107387
1432,2021,เขตสุขภาพที่ 10,Pathology,9.0,4587303,0.19619371120678097
1433,2021,เขตสุขภาพที่ 10,Pediatrics,96.0,4587303,2.092732919538997
1434,2021,เขตสุขภาพที่ 10,Physician,1457.0,4587303,31.76158191425332
1435,2021,เขตสุขภาพที่ 10,Preventive Medicine,20.0,4587303,0.4359860249039577
1436,2021,เขตสุขภาพที่ 10,Psychiatry,20.0,4587303,0.4359860249039577
1437,2021,เขตสุขภาพที่ 10,Radiology,43.0,4587303,0.9373699535435092
1438,2021,เขตสุขภาพที่ 10,Rehabilitation Medicine,7.0,4587303,0.1525951087163852
1439,2021,เขตสุขภาพที่ 10,Surgery,124.0,4587303,2.703113354404538
1440,2021,เขตสุขภาพที่ 11,Anesthesiology,45.0,4492012,1.0017782677339242
1441,2021,เขตสุขภาพที่ 11,Emergency Medicine,31.0,4492012,0.6901139177722588
1442,2021,เขตสุขภาพที่ 11,Family Medicine,83.0,4492012,1.8477243604870157
1443,2021,เขตสุขภาพที่ 11,General Practitioner,432.0,4492012,9.617071370245672
1444,2021,เขตสุขภาพที่ 11,Gynecology,90.0,4492012,2.0035565354678484
1445,2021,เขตสุขภาพที่ 11,Internal Medicine,212.0,4492012,4.719488727990932
1446,2021,เขตสุขภาพที่ 11,Neurosurgery,12.0,4492012,0.26714087139571313
1447,2021,เขตสุขภาพที่ 11,Ophthalmology,50.0,4492012,1.1130869641488046
1448,2021,เขตสุขภาพที่ 11,Orthopedic,81.0,4492012,1.8032008819210636
1449,2021,เขตสุขภาพที่ 11,Otolaryngology,49.0,4492012,1.0908252248658286
1450,2021,เขตสุขภาพที่ 11,Pathology,15.0,4492012,0.3339260892446414
1451,2021,เขตสุขภาพที่ 11,Pediatrics,102.0,4492012,2.2706974068635617
1452,2021,เขตสุขภาพที่ 11,Physician,1540.0,4492012,34.28307849578319
1453,2021,เขตสุขภาพที่ 11,Preventive Medicine,29.0,4492012,0.6455904392063067
1454,2021,เขตสุขภาพที่ 11,Psychiatry,45.0,4492012,1.0017782677339242
1455,2021,เขตสุขภาพที่ 11,Radiology,58.0,4492012,1.2911808784126133
1456,2021,เขตสุขภาพที่ 11,Rehabilitation Medicine,23.0,4492012,0.5120200035084501
1457,2021,เขตสุขภาพที่ 11,Surgery,124.0,4492012,2.7604556710890353
1458,2021,เขตสุขภาพที่ 12,Anesthesiology,54.0,5000255,1.0799449228089368
1459,2021,เขตสุขภาพที่ 12,Emergency Medicine,37.0,5000255,0.7399622619246419
1460,2021,เขตสุขภาพที่ 12,Family Medicine,130.0,5000255,2.599867406762255
1461,2021,เขตสุขภาพที่ 12,General Practitioner,513.0,5000255,10.2594767666849
1462,2021,เขตสุขภาพที่ 12,Gynecology,120.0,5000255,2.3998776062420815
1463,2021,เขตสุขภาพที่ 12,Internal Medicine,237.0,5000255,4.739758272328111
1464,2021,เขตสุขภาพที่ 12,Neurosurgery,29.0,5000255,0.5799704215085031
1465,2021,เขตสุขภาพที่ 12,Ophthalmology,62.0,5000255,1.2399367632250755
1466,2021,เขตสุขภาพที่ 12,Orthopedic,95.0,5000255,1.899903104941648
1467,2021,เขตสุขภาพที่ 12,Otolaryngology,56.0,5000255,1.1199428829129714
1468,2021,เขตสุขภาพที่ 12,Pathology,30.0,5000255,0.5999694015605204
1469,2021,เขตสุขภาพที่ 12,Pediatrics,140.0,5000255,2.799857207282429
1470,2021,เขตสุขภาพที่ 12,Physician,2134.0,5000255,42.67782343100502
1471,2021,เขตสุขภาพที่ 12,Preventive Medicine,32.0,5000255,0.6399673616645551
1472,2021,เขตสุขภาพที่ 12,Psychiatry,46.0,5000255,0.9199530823927979
